record_id,bundle_id,case_id,abm,llm,evidence,prompt,role,insights,example,summarizer,repetition,reference_family,summary_output_path,BLEU,METEOR,R-1,R-2,R-L,Reading ease
12_fauna_example_plot_plus_table_rep1__none__modeler,12_fauna_example_plot_plus_table_rep1,12_fauna_example_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,none,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/none.txt,0.013144,0.252526,0.208551,0.065716,0.097671,21.036818
12_fauna_example_plot_plus_table_rep1__t5__modeler,12_fauna_example_plot_plus_table_rep1,12_fauna_example_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,example,False,False,True,t5,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_fauna_example_plot_plus_table_rep1/02_summaries/t5.txt,0.016924,0.134879,0.312440,0.077295,0.148505,13.793962
12_milk_consumption_example_plot_plus_table_rep1__bart__modeler,12_milk_consumption_example_plot_plus_table_rep1,12_milk_consumption_example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,example,False,False,True,bart,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_milk_consumption_example_plot_plus_table_rep1/02_summaries/bart.txt,0.039057,0.166556,0.370370,0.124454,0.189542,27.999858
12_milk_consumption_example_plot_plus_table_rep1__bert__modeler,12_milk_consumption_example_plot_plus_table_rep1,12_milk_consumption_example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,example,False,False,True,bert,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_milk_consumption_example_plot_plus_table_rep1/02_summaries/bert.txt,0.034507,0.271197,0.395203,0.114351,0.164477,-0.315740
12_milk_consumption_example_plot_plus_table_rep1__longformer_ext__modeler,12_milk_consumption_example_plot_plus_table_rep1,12_milk_consumption_example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,example,False,False,True,longformer_ext,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_milk_consumption_example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.022880,0.161601,0.334507,0.058201,0.128521,22.073055
12_milk_consumption_example_plot_plus_table_rep1__none__modeler,12_milk_consumption_example_plot_plus_table_rep1,12_milk_consumption_example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,example,False,False,True,none,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_milk_consumption_example_plot_plus_table_rep1/02_summaries/none.txt,0.024486,0.260230,0.235953,0.117596,0.130463,24.573368
12_milk_consumption_example_plot_plus_table_rep1__t5__modeler,12_milk_consumption_example_plot_plus_table_rep1,12_milk_consumption_example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,example,False,False,True,t5,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/12_milk_consumption_example_plot_plus_table_rep1/02_summaries/t5.txt,0.007500,0.136315,0.320879,0.074890,0.142857,37.569334
13_fauna_role+example_plot_rep1__bart__modeler,13_fauna_role+example_plot_rep1,13_fauna_role+example_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,role+example,True,False,True,bart,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_fauna_role+example_plot_rep1/02_summaries/bart.txt,0.028036,0.168298,0.415929,0.104610,0.184071,20.086538
13_fauna_role+example_plot_rep1__bert__modeler,13_fauna_role+example_plot_rep1,13_fauna_role+example_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,role+example,True,False,True,bert,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_fauna_role+example_plot_rep1/02_summaries/bert.txt,0.015581,0.287508,0.445287,0.095780,0.170535,0.829567
13_fauna_role+example_plot_rep1__longformer_ext__modeler,13_fauna_role+example_plot_rep1,13_fauna_role+example_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,role+example,True,False,True,longformer_ext,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_fauna_role+example_plot_rep1/02_summaries/longformer_ext.txt,0.017958,0.180984,0.402025,0.081101,0.173536,8.904442
13_fauna_role+example_plot_rep1__none__modeler,13_fauna_role+example_plot_rep1,13_fauna_role+example_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,role+example,True,False,True,none,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_fauna_role+example_plot_rep1/02_summaries/none.txt,0.015610,0.255960,0.217881,0.075352,0.103133,11.878006
13_fauna_role+example_plot_rep1__t5__modeler,13_fauna_role+example_plot_rep1,13_fauna_role+example_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,role+example,True,False,True,t5,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_fauna_role+example_plot_rep1/02_summaries/t5.txt,0.009352,0.130266,0.317669,0.058380,0.139098,22.758333
13_milk_consumption_role+example_plot_rep1__bart__modeler,13_milk_consumption_role+example_plot_rep1,13_milk_consumption_role+example_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,role+example,True,False,True,bart,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_milk_consumption_role+example_plot_rep1/02_summaries/bart.txt,0.020908,0.147899,0.380342,0.124197,0.185897,34.207097
13_milk_consumption_role+example_plot_rep1__bert__modeler,13_milk_consumption_role+example_plot_rep1,13_milk_consumption_role+example_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,role+example,True,False,True,bert,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_milk_consumption_role+example_plot_rep1/02_summaries/bert.txt,0.018037,0.236673,0.379350,0.094077,0.143852,-2.900000
13_milk_consumption_role+example_plot_rep1__longformer_ext__modeler,13_milk_consumption_role+example_plot_rep1,13_milk_consumption_role+example_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,role+example,True,False,True,longformer_ext,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_milk_consumption_role+example_plot_rep1/02_summaries/longformer_ext.txt,0.030831,0.190147,0.340528,0.073659,0.153477,-2.032892
13_milk_consumption_role+example_plot_rep1__none__modeler,13_milk_consumption_role+example_plot_rep1,13_milk_consumption_role+example_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,role+example,True,False,True,none,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_milk_consumption_role+example_plot_rep1/02_summaries/none.txt,0.019744,0.250593,0.240895,0.110623,0.115401,15.384351
13_milk_consumption_role+example_plot_rep1__t5__modeler,13_milk_consumption_role+example_plot_rep1,13_milk_consumption_role+example_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,role+example,True,False,True,t5,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/13_milk_consumption_role+example_plot_rep1/02_summaries/t5.txt,0.010840,0.136373,0.325973,0.073762,0.155626,11.214987
14_fauna_role+example_table_rep1__bart__modeler,14_fauna_role+example_table_rep1,14_fauna_role+example_table_rep1,fauna,moonshotai/kimi-k2.5,table,role+example,True,False,True,bart,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_fauna_role+example_table_rep1/02_summaries/bart.txt,0.020324,0.188772,0.423701,0.079675,0.191558,24.672147
14_fauna_role+example_table_rep1__bert__modeler,14_fauna_role+example_table_rep1,14_fauna_role+example_table_rep1,fauna,moonshotai/kimi-k2.5,table,role+example,True,False,True,bert,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_fauna_role+example_table_rep1/02_summaries/bert.txt,0.009567,0.272113,0.373635,0.069477,0.141966,0.871063
14_fauna_role+example_table_rep1__longformer_ext__modeler,14_fauna_role+example_table_rep1,14_fauna_role+example_table_rep1,fauna,moonshotai/kimi-k2.5,table,role+example,True,False,True,longformer_ext,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_fauna_role+example_table_rep1/02_summaries/longformer_ext.txt,0.017619,0.234313,0.444000,0.078772,0.185333,19.158184
14_fauna_role+example_table_rep1__none__modeler,14_fauna_role+example_table_rep1,14_fauna_role+example_table_rep1,fauna,moonshotai/kimi-k2.5,table,role+example,True,False,True,none,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_fauna_role+example_table_rep1/02_summaries/none.txt,0.006609,0.222964,0.177314,0.051877,0.084891,13.526823
14_fauna_role+example_table_rep1__t5__modeler,14_fauna_role+example_table_rep1,14_fauna_role+example_table_rep1,fauna,moonshotai/kimi-k2.5,table,role+example,True,False,True,t5,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_fauna_role+example_table_rep1/02_summaries/t5.txt,0.010376,0.135406,0.354167,0.050435,0.149306,29.318533
14_milk_consumption_role+example_table_rep1__bart__modeler,14_milk_consumption_role+example_table_rep1,14_milk_consumption_role+example_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,role+example,True,False,True,bart,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_milk_consumption_role+example_table_rep1/02_summaries/bart.txt,0.015781,0.155432,0.379072,0.104847,0.175716,16.520489
14_milk_consumption_role+example_table_rep1__bert__modeler,14_milk_consumption_role+example_table_rep1,14_milk_consumption_role+example_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,role+example,True,False,True,bert,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_milk_consumption_role+example_table_rep1/02_summaries/bert.txt,0.008440,0.249488,0.364892,0.086871,0.129191,-5.584157
14_milk_consumption_role+example_table_rep1__longformer_ext__modeler,14_milk_consumption_role+example_table_rep1,14_milk_consumption_role+example_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,role+example,True,False,True,longformer_ext,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_milk_consumption_role+example_table_rep1/02_summaries/longformer_ext.txt,0.006472,0.099795,0.235504,0.044683,0.096343,-17.864494
14_milk_consumption_role+example_table_rep1__none__modeler,14_milk_consumption_role+example_table_rep1,14_milk_consumption_role+example_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,role+example,True,False,True,none,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_milk_consumption_role+example_table_rep1/02_summaries/none.txt,0.008884,0.226463,0.195210,0.081307,0.099057,11.392718
14_milk_consumption_role+example_table_rep1__t5__modeler,14_milk_consumption_role+example_table_rep1,14_milk_consumption_role+example_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,role+example,True,False,True,t5,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/14_milk_consumption_role+example_table_rep1/02_summaries/t5.txt,0.018060,0.170923,0.363112,0.076997,0.159462,18.134231
15_fauna_role+example_plot_plus_table_rep1__bart__modeler,15_fauna_role+example_plot_plus_table_rep1,15_fauna_role+example_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,bart,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/bart.txt,0.029796,0.164051,0.384483,0.096718,0.177586,17.486153
15_fauna_role+example_plot_plus_table_rep1__bert__modeler,15_fauna_role+example_plot_plus_table_rep1,15_fauna_role+example_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,bert,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/bert.txt,0.016197,0.281875,0.398837,0.079834,0.153718,3.116649
15_fauna_role+example_plot_plus_table_rep1__longformer_ext__modeler,15_fauna_role+example_plot_plus_table_rep1,15_fauna_role+example_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,longformer_ext,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.011982,0.181569,0.411024,0.059937,0.171654,22.171176
15_fauna_role+example_plot_plus_table_rep1__none__modeler,15_fauna_role+example_plot_plus_table_rep1,15_fauna_role+example_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,none,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/none.txt,0.011118,0.244969,0.191054,0.063097,0.093101,18.917496
15_fauna_role+example_plot_plus_table_rep1__t5__modeler,15_fauna_role+example_plot_plus_table_rep1,15_fauna_role+example_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,t5,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_fauna_role+example_plot_plus_table_rep1/02_summaries/t5.txt,0.006684,0.139484,0.353480,0.049541,0.150183,19.738686
15_milk_consumption_role+example_plot_plus_table_rep1__bart__modeler,15_milk_consumption_role+example_plot_plus_table_rep1,15_milk_consumption_role+example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,bart,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_milk_consumption_role+example_plot_plus_table_rep1/02_summaries/bart.txt,0.035612,0.163524,0.379507,0.081749,0.161290,28.263474
15_milk_consumption_role+example_plot_plus_table_rep1__bert__modeler,15_milk_consumption_role+example_plot_plus_table_rep1,15_milk_consumption_role+example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,bert,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_milk_consumption_role+example_plot_plus_table_rep1/02_summaries/bert.txt,0.011050,0.261107,0.378664,0.090428,0.132629,-1.699059
15_milk_consumption_role+example_plot_plus_table_rep1__longformer_ext__modeler,15_milk_consumption_role+example_plot_plus_table_rep1,15_milk_consumption_role+example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,longformer_ext,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_milk_consumption_role+example_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.016333,0.157410,0.376997,0.075200,0.126198,17.733569
15_milk_consumption_role+example_plot_plus_table_rep1__none__modeler,15_milk_consumption_role+example_plot_plus_table_rep1,15_milk_consumption_role+example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,none,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_milk_consumption_role+example_plot_plus_table_rep1/02_summaries/none.txt,0.013988,0.224948,0.195975,0.084422,0.094280,18.869551
15_milk_consumption_role+example_plot_plus_table_rep1__t5__modeler,15_milk_consumption_role+example_plot_plus_table_rep1,15_milk_consumption_role+example_plot_plus_table_rep1,milk_consumption,moonshotai/kimi-k2.5,plot+table,role+example,True,False,True,t5,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/15_milk_consumption_role+example_plot_plus_table_rep1/02_summaries/t5.txt,0.032591,0.179649,0.385199,0.091255,0.159393,32.290390
16_fauna_role+insights_plot_rep1__bart__modeler,16_fauna_role+insights_plot_rep1,16_fauna_role+insights_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,role+insights,True,True,False,bart,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_fauna_role+insights_plot_rep1/02_summaries/bart.txt,0.016510,0.179301,0.412724,0.073529,0.168026,11.452094
16_fauna_role+insights_plot_rep1__bert__modeler,16_fauna_role+insights_plot_rep1,16_fauna_role+insights_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,role+insights,True,True,False,bert,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_fauna_role+insights_plot_rep1/02_summaries/bert.txt,0.016277,0.281164,0.407821,0.071885,0.138069,-3.901652
16_fauna_role+insights_plot_rep1__longformer_ext__modeler,16_fauna_role+insights_plot_rep1,16_fauna_role+insights_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,role+insights,True,True,False,longformer_ext,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_fauna_role+insights_plot_rep1/02_summaries/longformer_ext.txt,0.013450,0.187411,0.389817,0.062151,0.170247,11.596099
16_fauna_role+insights_plot_rep1__none__modeler,16_fauna_role+insights_plot_rep1,16_fauna_role+insights_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,role+insights,True,True,False,none,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_fauna_role+insights_plot_rep1/02_summaries/none.txt,0.009349,0.239754,0.188024,0.059455,0.087391,3.968134
16_fauna_role+insights_plot_rep1__t5__modeler,16_fauna_role+insights_plot_rep1,16_fauna_role+insights_plot_rep1,fauna,moonshotai/kimi-k2.5,plot,role+insights,True,True,False,t5,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_fauna_role+insights_plot_rep1/02_summaries/t5.txt,0.012863,0.138690,0.363796,0.045775,0.137083,8.739218
16_milk_consumption_role+insights_plot_rep1__bart__modeler,16_milk_consumption_role+insights_plot_rep1,16_milk_consumption_role+insights_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,role+insights,True,True,False,bart,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_milk_consumption_role+insights_plot_rep1/02_summaries/bart.txt,0.016048,0.172394,0.406812,0.098578,0.160833,16.421759
16_milk_consumption_role+insights_plot_rep1__bert__modeler,16_milk_consumption_role+insights_plot_rep1,16_milk_consumption_role+insights_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,role+insights,True,True,False,bert,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_milk_consumption_role+insights_plot_rep1/02_summaries/bert.txt,0.020850,0.258775,0.370580,0.108542,0.129184,-7.624637
16_milk_consumption_role+insights_plot_rep1__longformer_ext__modeler,16_milk_consumption_role+insights_plot_rep1,16_milk_consumption_role+insights_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,role+insights,True,True,False,longformer_ext,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_milk_consumption_role+insights_plot_rep1/02_summaries/longformer_ext.txt,0.024210,0.199265,0.368502,0.079632,0.149847,0.919916
16_milk_consumption_role+insights_plot_rep1__none__modeler,16_milk_consumption_role+insights_plot_rep1,16_milk_consumption_role+insights_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,role+insights,True,True,False,none,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_milk_consumption_role+insights_plot_rep1/02_summaries/none.txt,0.015444,0.223837,0.183830,0.093084,0.090776,11.008087
16_milk_consumption_role+insights_plot_rep1__t5__modeler,16_milk_consumption_role+insights_plot_rep1,16_milk_consumption_role+insights_plot_rep1,milk_consumption,moonshotai/kimi-k2.5,plot,role+insights,True,True,False,t5,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/16_milk_consumption_role+insights_plot_rep1/02_summaries/t5.txt,0.025268,0.179717,0.411090,0.099617,0.164436,15.338720
17_fauna_role+insights_table_rep1__bart__modeler,17_fauna_role+insights_table_rep1,17_fauna_role+insights_table_rep1,fauna,moonshotai/kimi-k2.5,table,role+insights,True,True,False,bart,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/17_fauna_role+insights_table_rep1/02_summaries/bart.txt,0.025147,0.187394,0.392067,0.061115,0.163234,5.655735
17_fauna_role+insights_table_rep1__bert__modeler,17_fauna_role+insights_table_rep1,17_fauna_role+insights_table_rep1,fauna,moonshotai/kimi-k2.5,table,role+insights,True,True,False,bert,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/17_fauna_role+insights_table_rep1/02_summaries/bert.txt,0.009487,0.264751,0.346282,0.053314,0.121347,-4.113913
17_fauna_role+insights_table_rep1__longformer_ext__modeler,17_fauna_role+insights_table_rep1,17_fauna_role+insights_table_rep1,fauna,moonshotai/kimi-k2.5,table,role+insights,True,True,False,longformer_ext,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/17_fauna_role+insights_table_rep1/02_summaries/longformer_ext.txt,0.010599,0.169996,0.368976,0.037707,0.153614,1.283077
17_fauna_role+insights_table_rep1__none__modeler,17_fauna_role+insights_table_rep1,17_fauna_role+insights_table_rep1,fauna,moonshotai/kimi-k2.5,table,role+insights,True,True,False,none,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/17_fauna_role+insights_table_rep1/02_summaries/none.txt,0.006090,0.211364,0.155689,0.040885,0.074980,8.007283
17_fauna_role+insights_table_rep1__t5__modeler,17_fauna_role+insights_table_rep1,17_fauna_role+insights_table_rep1,fauna,moonshotai/kimi-k2.5,table,role+insights,True,True,False,t5,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/17_fauna_role+insights_table_rep1/02_summaries/t5.txt,0.006463,0.122989,0.300169,0.030405,0.119730,5.867654
17_milk_consumption_role+insights_table_rep1__bart__modeler,17_milk_consumption_role+insights_table_rep1,17_milk_consumption_role+insights_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,role+insights,True,True,False,bart,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/17_milk_consumption_role+insights_table_rep1/02_summaries/bart.txt,0.013019,0.156401,0.366454,0.076712,0.149499,9.434362
17_milk_consumption_role+insights_table_rep1__bert__modeler,17_milk_consumption_role+insights_table_rep1,17_milk_consumption_role+insights_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,role+insights,True,True,False,bert,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/17_milk_consumption_role+insights_table_rep1/02_summaries/bert.txt,0.008555,0.258632,0.328515,0.072775,0.120018,-7.929503
17_milk_consumption_role+insights_table_rep1__longformer_ext__modeler,17_milk_consumption_role+insights_table_rep1,17_milk_consumption_role+insights_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,role+insights,True,True,False,longformer_ext,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/17_milk_consumption_role+insights_table_rep1/02_summaries/longformer_ext.txt,0.022906,0.166696,0.324686,0.063705,0.133891,24.084425
17_milk_consumption_role+insights_table_rep1__none__modeler,17_milk_consumption_role+insights_table_rep1,17_milk_consumption_role+insights_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,role+insights,True,True,False,none,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/17_milk_consumption_role+insights_table_rep1/02_summaries/none.txt,0.009251,0.205106,0.172769,0.069764,0.084958,11.781073
17_milk_consumption_role+insights_table_rep1__t5__modeler,17_milk_consumption_role+insights_table_rep1,17_milk_consumption_role+insights_table_rep1,milk_consumption,moonshotai/kimi-k2.5,table,role+insights,True,True,False,t5,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/17_milk_consumption_role+insights_table_rep1/02_summaries/t5.txt,0.015864,0.167561,0.351711,0.070476,0.142586,23.369033
18_fauna_role+insights_plot_plus_table_rep1__bart__modeler,18_fauna_role+insights_plot_plus_table_rep1,18_fauna_role+insights_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,role+insights,True,True,False,bart,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/18_fauna_role+insights_plot_plus_table_rep1/02_summaries/bart.txt,0.021130,0.151728,0.379195,0.068908,0.167785,14.917849
18_fauna_role+insights_plot_plus_table_rep1__bert__modeler,18_fauna_role+insights_plot_plus_table_rep1,18_fauna_role+insights_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,role+insights,True,True,False,bert,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/18_fauna_role+insights_plot_plus_table_rep1/02_summaries/bert.txt,0.011787,0.286291,0.402772,0.080783,0.147574,-1.941032
18_fauna_role+insights_plot_plus_table_rep1__longformer_ext__modeler,18_fauna_role+insights_plot_plus_table_rep1,18_fauna_role+insights_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,role+insights,True,True,False,longformer_ext,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/18_fauna_role+insights_plot_plus_table_rep1/02_summaries/longformer_ext.txt,0.012025,0.185204,0.418499,0.066819,0.177407,22.935500
18_fauna_role+insights_plot_plus_table_rep1__none__modeler,18_fauna_role+insights_plot_plus_table_rep1,18_fauna_role+insights_plot_plus_table_rep1,fauna,moonshotai/kimi-k2.5,plot+table,role+insights,True,True,False,none,1,modeler,results/kimi-k2.5_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260313_134646_630384/bundles/18_fauna_role+insights_plot_plus_table_rep1/02_summaries/none.txt,0.008278,0.228871,0.178235,0.053921,0.084046,13.131633
