case_id,abm,request_kind,plot_index,model_id,provider,model,evidence_mode,summarization_mode,text_source_mode,prompt_variant,enabled_style_features,summarizers,repetition,prompt_path,prompt_signature,image_path,table_csv_path,status,error_code,error
fauna::mistral_medium_debug::plot::t5::role+insights::rep3,fauna,trend,5,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,role+insights,role|insights,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/role+insights/plot_5.txt,d039f35beb1ffd6dc9e173aa5de14f924832f255549ef2ec0d054d9ae519259a,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_5.png,,ok,,
fauna::mistral_medium_debug::plot::t5::role+insights::rep3,fauna,trend,6,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,role+insights,role|insights,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/role+insights/plot_6.txt,c1e9617809c5631cfb0281b25bda6a1b3ab13bb8cf508f7e2b8a2227debd0ab9,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_6.png,,ok,,
fauna::mistral_medium_debug::plot::t5::role+insights::rep3,fauna,trend,7,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,role+insights,role|insights,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/role+insights/plot_7.txt,aaf7c89c90e5555b25cf5074af885af1351ae0059f0a89f26ce0d5b53a3d3f45,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_7.png,,ok,,
fauna::mistral_medium_debug::plot::t5::role+insights::rep3,fauna,trend,8,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,role+insights,role|insights,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/role+insights/plot_8.txt,0eb035b627f9350a38ead200bf4dde44b4ffb25e0ac6eb90dd1e8f1db7ff95f9,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_8.png,,ok,,
fauna::mistral_medium_debug::plot::t5::role+insights::rep3,fauna,trend,9,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,role+insights,role|insights,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/role+insights/plot_9.txt,a243070e8704b07e2bacfc5c639c5fe4983d5771d3a2fd2551d5094ec39218c0,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_9.png,,ok,,
fauna::mistral_medium_debug::plot::t5::role+insights::rep3,fauna,trend,10,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,role+insights,role|insights,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/role+insights/plot_10.txt,b4246d0d7f1221a525af3cbfc56b17b822bcd0f9f4eef1d53b25be813a699391,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_10.png,,ok,,
fauna::mistral_medium_debug::plot::t5::role+insights::rep3,fauna,trend,11,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,role+insights,role|insights,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/role+insights/plot_11.txt,b815e6a715c7bb4fdf83ac6c7e1dff48b60a8a0fb5ad36e71dbf4fdbd5e41f23,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_11.png,,ok,,
fauna::mistral_medium_debug::plot::t5::role+insights::rep3,fauna,trend,12,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,role+insights,role|insights,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/role+insights/plot_12.txt,304236b90f4c57c77f17c2fb2bed9bb1f396a9fdfd53f71c8a378b496f777370,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_12.png,,ok,,
fauna::mistral_medium_debug::plot::t5::role+insights::rep3,fauna,trend,13,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,role+insights,role|insights,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/role+insights/plot_13.txt,3d3358d87d3bb665cb9fdbfa0c8ca32280b5ddff3e6e36700807f57a372ece31,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_13.png,,ok,,
fauna::mistral_medium_debug::plot::t5::role+insights::rep3,fauna,trend,14,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,role+insights,role|insights,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/role+insights/plot_14.txt,7153447a62264b79936eeadd8409a6fbbec21bdf7f4b2c6a61d1b98cc4ace5f8,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_14.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep1,fauna,context,,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/context/insights+example.txt,ad812f18f2f6a7af4e31e7af770848333d39d68a8c502ad55f2ad366c1a831a9,,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep1,fauna,trend,1,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_1.txt,fbdf1eafda0385978053fd7befa194ac5720f6551c74ed00b3a5d41758105a1b,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_1.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep1,fauna,trend,2,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_2.txt,aa00f186e5d318f525b4976423bbc84cc9985d9e1b7329ba1458324784335d73,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_2.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep1,fauna,trend,3,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_3.txt,bccf6e55fbf54ddee988866fa2a3364ee4d5098ce161d3a66e02ca1f11f76501,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_3.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep1,fauna,trend,4,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_4.txt,132e155d120ef4da8fc3a3cb37a2e725763a7baf75ad9b0ab669f03fec2ad638,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_4.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep1,fauna,trend,5,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_5.txt,40c831e99cdcbb3abd16c063d0e70c04f9fcecd1486832704d185093773d8a95,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_5.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep1,fauna,trend,6,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_6.txt,7d8182c979b82546a8a7a535420c53f55a23cfff1369668da7e2e127dd0222d6,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_6.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep1,fauna,trend,7,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_7.txt,6afd8eb559e7e0823c1d0f0f808a5d44c3cd85f3dc13d6cde0ea05674d0bfa63,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_7.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep1,fauna,trend,8,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_8.txt,8234e19782317e0e6389eb71f9f22ea55051d47387d6c65080a85b9019ae2212,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_8.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep1,fauna,trend,9,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_9.txt,cb7aa43833d22faf8e88efcfa518ec1e35103496e819a79f806c58f63c38f129,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_9.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep1,fauna,trend,10,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_10.txt,66e1fd69400b34245210d83d62989e2456b859ac0197ec1218e3c37de934fe2f,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_10.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep1,fauna,trend,11,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_11.txt,a0c79c4d1f8e8990d34b6ab3bb0215622a147db44de8945a5736e7c9a1a50d32,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_11.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep1,fauna,trend,12,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_12.txt,29aeeb7f21f30de287b33acbb5c080d2f2bf646a7368410d2b87e8cecccb4072,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_12.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep1,fauna,trend,13,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_13.txt,ce7a71bfba60a0510757f215cf9fd443e03f2b2cbdb2a9bf25f27e9050f4fbc8,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_13.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep1,fauna,trend,14,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,1,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_14.txt,7f3deb2a0ca37158cdd543586a9eab319873ed263a5507270b03c06952d280e7,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_14.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep2,fauna,context,,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/context/insights+example.txt,ad812f18f2f6a7af4e31e7af770848333d39d68a8c502ad55f2ad366c1a831a9,,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep2,fauna,trend,1,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_1.txt,fbdf1eafda0385978053fd7befa194ac5720f6551c74ed00b3a5d41758105a1b,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_1.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep2,fauna,trend,2,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_2.txt,aa00f186e5d318f525b4976423bbc84cc9985d9e1b7329ba1458324784335d73,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_2.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep2,fauna,trend,3,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_3.txt,bccf6e55fbf54ddee988866fa2a3364ee4d5098ce161d3a66e02ca1f11f76501,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_3.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep2,fauna,trend,4,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_4.txt,132e155d120ef4da8fc3a3cb37a2e725763a7baf75ad9b0ab669f03fec2ad638,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_4.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep2,fauna,trend,5,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_5.txt,40c831e99cdcbb3abd16c063d0e70c04f9fcecd1486832704d185093773d8a95,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_5.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep2,fauna,trend,6,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_6.txt,7d8182c979b82546a8a7a535420c53f55a23cfff1369668da7e2e127dd0222d6,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_6.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep2,fauna,trend,7,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_7.txt,6afd8eb559e7e0823c1d0f0f808a5d44c3cd85f3dc13d6cde0ea05674d0bfa63,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_7.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep2,fauna,trend,8,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_8.txt,8234e19782317e0e6389eb71f9f22ea55051d47387d6c65080a85b9019ae2212,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_8.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep2,fauna,trend,9,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_9.txt,cb7aa43833d22faf8e88efcfa518ec1e35103496e819a79f806c58f63c38f129,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_9.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep2,fauna,trend,10,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_10.txt,66e1fd69400b34245210d83d62989e2456b859ac0197ec1218e3c37de934fe2f,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_10.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep2,fauna,trend,11,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_11.txt,a0c79c4d1f8e8990d34b6ab3bb0215622a147db44de8945a5736e7c9a1a50d32,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_11.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep2,fauna,trend,12,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_12.txt,29aeeb7f21f30de287b33acbb5c080d2f2bf646a7368410d2b87e8cecccb4072,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_12.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep2,fauna,trend,13,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_13.txt,ce7a71bfba60a0510757f215cf9fd443e03f2b2cbdb2a9bf25f27e9050f4fbc8,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_13.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep2,fauna,trend,14,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,2,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_14.txt,7f3deb2a0ca37158cdd543586a9eab319873ed263a5507270b03c06952d280e7,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_14.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep3,fauna,context,,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/context/insights+example.txt,ad812f18f2f6a7af4e31e7af770848333d39d68a8c502ad55f2ad366c1a831a9,,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep3,fauna,trend,1,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_1.txt,fbdf1eafda0385978053fd7befa194ac5720f6551c74ed00b3a5d41758105a1b,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_1.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep3,fauna,trend,2,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_2.txt,aa00f186e5d318f525b4976423bbc84cc9985d9e1b7329ba1458324784335d73,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_2.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep3,fauna,trend,3,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_3.txt,bccf6e55fbf54ddee988866fa2a3364ee4d5098ce161d3a66e02ca1f11f76501,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_3.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep3,fauna,trend,4,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_4.txt,132e155d120ef4da8fc3a3cb37a2e725763a7baf75ad9b0ab669f03fec2ad638,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_4.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep3,fauna,trend,5,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_5.txt,40c831e99cdcbb3abd16c063d0e70c04f9fcecd1486832704d185093773d8a95,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_5.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep3,fauna,trend,6,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_6.txt,7d8182c979b82546a8a7a535420c53f55a23cfff1369668da7e2e127dd0222d6,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_6.png,,ok,,
fauna::mistral_medium_debug::plot::t5::insights+example::rep3,fauna,trend,7,mistral_medium_debug,mistral,mistral-medium-latest,plot,t5,summary_only,insights+example,insights|example,t5,3,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/03_prompts/trend/plot/insights+example/plot_7.txt,6afd8eb559e7e0823c1d0f0f808a5d44c3cd85f3dc13d6cde0ea05674d0bfa63,results/mistral-medium-latest_all_abms_chain/03_doe_smoke_latest/runs/run_20260311_035552_828910/10_shared/fauna/02_evidence/plots/plot_7.png,,ok,,
