Case study,Reference family,Summary,LLM,Role,Example,Insight,Evidence,Repetition,Output,BLEU,METEOR,ROUGE-1,ROUGE-2,ROUGE-L,Flesch Reading Ease
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,No,No,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/33_fauna_insights_plot_plus_table_rep2/02_summaries/t5.txt,0.000011,0.041132,0.129119,0.045087,0.071957,26.207973
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,No,No,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/33_fauna_insights_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.000058,0.043248,0.141176,0.034663,0.072549,9.129470
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,No,Yes,No,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/34_fauna_example_plot_rep2/02_summaries/none.txt,0.061297,0.278485,0.611121,0.226206,0.270829,33.480918
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,No,Yes,No,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/34_fauna_example_plot_rep2/02_summaries/bart.txt,0.000010,0.047419,0.146703,0.057912,0.084791,23.788487
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,No,Yes,No,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/34_fauna_example_plot_rep2/02_summaries/bert.txt,0.011679,0.124019,0.353008,0.125535,0.171657,18.283336
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,No,Yes,No,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/34_fauna_example_plot_rep2/02_summaries/t5.txt,0.000001,0.033945,0.112290,0.038369,0.070524,35.387299
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,No,Yes,No,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/34_fauna_example_plot_rep2/02_summaries/longformer_ext.txt,0.000255,0.069551,0.207949,0.072542,0.095390,19.344446
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,No,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/35_fauna_example_table_rep2/02_summaries/none.txt,0.043263,0.272516,0.508480,0.179611,0.228100,29.244648
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,No,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/35_fauna_example_table_rep2/02_summaries/bart.txt,0.000150,0.056780,0.173459,0.054812,0.089338,16.315074
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,No,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/35_fauna_example_table_rep2/02_summaries/bert.txt,0.012883,0.135986,0.365302,0.123989,0.165948,11.851591
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,No,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/35_fauna_example_table_rep2/02_summaries/t5.txt,0.000014,0.039302,0.128188,0.038952,0.071141,35.560522
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,No,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/35_fauna_example_table_rep2/02_summaries/longformer_ext.txt,0.001063,0.074590,0.231741,0.056738,0.097997,18.084174
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,No,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/none.txt,0.056122,0.288880,0.593062,0.212084,0.258496,28.359479
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,No,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/bart.txt,0.000000,0.031914,0.111187,0.039148,0.072752,20.198307
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,No,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/bert.txt,0.009608,0.117305,0.342825,0.117913,0.162391,17.203193
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,No,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/t5.txt,0.000001,0.036429,0.115595,0.039014,0.072503,30.622755
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,No,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/36_fauna_example_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.000268,0.066992,0.200382,0.059835,0.090967,22.544229
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,Yes,No,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/37_fauna_role+example_plot_rep2/02_summaries/none.txt,0.046487,0.287759,0.628096,0.190796,0.264685,35.669494
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,Yes,No,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/37_fauna_role+example_plot_rep2/02_summaries/bart.txt,0.000003,0.038696,0.125128,0.046955,0.080925,28.991047
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,Yes,No,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/37_fauna_role+example_plot_rep2/02_summaries/bert.txt,0.008572,0.129225,0.360656,0.108032,0.142453,18.272222
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,Yes,No,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/37_fauna_role+example_plot_rep2/02_summaries/t5.txt,0.000000,0.031009,0.102582,0.032380,0.061274,26.201818
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,Yes,No,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/37_fauna_role+example_plot_rep2/02_summaries/longformer_ext.txt,0.000207,0.056022,0.181176,0.050145,0.093800,29.508724
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/38_fauna_role+example_table_rep2/02_summaries/none.txt,0.030284,0.269624,0.520240,0.144258,0.221695,33.811690
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/38_fauna_role+example_table_rep2/02_summaries/bart.txt,0.000108,0.056146,0.169005,0.053542,0.090701,27.971911
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/38_fauna_role+example_table_rep2/02_summaries/bert.txt,0.008028,0.144618,0.362999,0.092283,0.139159,11.557858
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/38_fauna_role+example_table_rep2/02_summaries/t5.txt,0.000000,0.033238,0.105874,0.027341,0.057377,31.679688
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,Yes,No,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/38_fauna_role+example_table_rep2/02_summaries/longformer_ext.txt,0.001333,0.082878,0.247814,0.065158,0.100090,24.948173
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/39_fauna_role+example_plot_plus_table_rep2/02_summaries/none.txt,0.051499,0.281458,0.595091,0.176647,0.245453,35.665872
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/39_fauna_role+example_plot_plus_table_rep2/02_summaries/bart.txt,0.000002,0.036633,0.122075,0.038683,0.069854,28.382483
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/39_fauna_role+example_plot_plus_table_rep2/02_summaries/bert.txt,0.010854,0.140142,0.376418,0.099695,0.145032,17.471453
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/39_fauna_role+example_plot_plus_table_rep2/02_summaries/t5.txt,0.000001,0.031683,0.105769,0.029553,0.061126,35.100512
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,Yes,No,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/39_fauna_role+example_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.000165,0.061870,0.183176,0.053299,0.086392,22.346049
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,No,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/40_fauna_role+insights_plot_rep2/02_summaries/none.txt,0.073735,0.256548,0.605634,0.201957,0.278169,35.886938
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,No,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/40_fauna_role+insights_plot_rep2/02_summaries/bart.txt,0.000000,0.028967,0.094020,0.031131,0.061528,22.750420
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,No,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/40_fauna_role+insights_plot_rep2/02_summaries/bert.txt,0.005822,0.106432,0.299881,0.099822,0.132423,10.437254
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,No,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/40_fauna_role+insights_plot_rep2/02_summaries/t5.txt,0.000001,0.032824,0.102582,0.042714,0.062651,23.953936
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,No,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/40_fauna_role+insights_plot_rep2/02_summaries/longformer_ext.txt,0.000001,0.030270,0.093750,0.019714,0.054348,23.289667
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,No,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/41_fauna_role+insights_table_rep2/02_summaries/none.txt,0.036182,0.259375,0.478607,0.136068,0.203895,32.254117
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,No,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/41_fauna_role+insights_table_rep2/02_summaries/bart.txt,0.000170,0.053826,0.158936,0.043492,0.088874,31.566610
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,No,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/41_fauna_role+insights_table_rep2/02_summaries/bert.txt,0.019010,0.152390,0.369588,0.092831,0.138144,9.855982
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,No,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/41_fauna_role+insights_table_rep2/02_summaries/t5.txt,0.000004,0.037177,0.113131,0.026280,0.059933,39.977162
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,No,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/41_fauna_role+insights_table_rep2/02_summaries/longformer_ext.txt,0.000039,0.045225,0.156688,0.024219,0.072611,10.915052
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,No,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/42_fauna_role+insights_plot_plus_table_rep2/02_summaries/none.txt,0.039110,0.273955,0.554061,0.164147,0.235841,32.101679
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,No,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/42_fauna_role+insights_plot_plus_table_rep2/02_summaries/bart.txt,0.000015,0.043137,0.138759,0.034713,0.078052,23.288393
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,No,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/42_fauna_role+insights_plot_plus_table_rep2/02_summaries/bert.txt,0.011114,0.149664,0.385787,0.112269,0.147475,13.330799
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,No,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/42_fauna_role+insights_plot_plus_table_rep2/02_summaries/t5.txt,0.000000,0.032101,0.101880,0.024632,0.057436,28.050000
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,No,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/42_fauna_role+insights_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.001146,0.077956,0.235584,0.058007,0.100524,20.361504
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,No,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/43_fauna_insights+example_plot_rep2/02_summaries/none.txt,0.049332,0.274563,0.584741,0.221313,0.267829,28.369789
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,No,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/43_fauna_insights+example_plot_rep2/02_summaries/bart.txt,0.000004,0.033905,0.111073,0.037275,0.068405,28.205707
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,No,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/43_fauna_insights+example_plot_rep2/02_summaries/bert.txt,0.009838,0.117071,0.328657,0.124320,0.164329,14.910390
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,No,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/43_fauna_insights+example_plot_rep2/02_summaries/t5.txt,0.000001,0.036418,0.116518,0.039781,0.068540,27.700526
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,No,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/43_fauna_insights+example_plot_rep2/02_summaries/longformer_ext.txt,0.000730,0.071935,0.222716,0.076190,0.109137,15.698602
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,No,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/44_fauna_insights+example_table_rep2/02_summaries/none.txt,0.040186,0.273680,0.520328,0.179991,0.225692,29.359358
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,No,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/44_fauna_insights+example_table_rep2/02_summaries/bart.txt,0.000052,0.047602,0.144889,0.036412,0.072775,16.246778
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,No,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/44_fauna_insights+example_table_rep2/02_summaries/bert.txt,0.016252,0.139943,0.366711,0.115252,0.166446,15.245250
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,No,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/44_fauna_insights+example_table_rep2/02_summaries/t5.txt,0.000001,0.030516,0.109141,0.032082,0.062074,24.169333
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,No,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/44_fauna_insights+example_table_rep2/02_summaries/longformer_ext.txt,0.000761,0.074136,0.229346,0.048118,0.100493,21.697674
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,No,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/45_fauna_insights+example_plot_plus_table_rep2/02_summaries/none.txt,0.059592,0.280322,0.580942,0.202339,0.261070,26.171298
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,No,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/45_fauna_insights+example_plot_plus_table_rep2/02_summaries/bart.txt,0.000004,0.037762,0.118126,0.043478,0.077393,16.551384
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,No,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/45_fauna_insights+example_plot_plus_table_rep2/02_summaries/bert.txt,0.012217,0.120262,0.338574,0.111236,0.157215,19.832151
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,No,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/45_fauna_insights+example_plot_plus_table_rep2/02_summaries/t5.txt,0.000000,0.031216,0.099794,0.034435,0.068135,22.837045
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,No,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/45_fauna_insights+example_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.000530,0.064958,0.198730,0.052732,0.093333,9.750740
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/46_fauna_all_three_plot_rep2/02_summaries/none.txt,0.054645,0.293793,0.601912,0.189891,0.264595,31.972101
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/46_fauna_all_three_plot_rep2/02_summaries/bart.txt,0.000022,0.044521,0.134318,0.045027,0.082606,26.016758
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/46_fauna_all_three_plot_rep2/02_summaries/bert.txt,0.007907,0.130961,0.333989,0.088326,0.137194,6.763221
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/46_fauna_all_three_plot_rep2/02_summaries/t5.txt,0.000003,0.036416,0.118926,0.037402,0.067958,22.001849
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,Yes,Yes,plot,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/46_fauna_all_three_plot_rep2/02_summaries/longformer_ext.txt,0.000045,0.048941,0.145299,0.032895,0.073636,35.661955
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/47_fauna_all_three_table_rep2/02_summaries/none.txt,0.030767,0.263513,0.490906,0.137122,0.211934,28.976707
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/47_fauna_all_three_table_rep2/02_summaries/bart.txt,0.000015,0.041103,0.126168,0.034736,0.074766,16.626284
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/47_fauna_all_three_table_rep2/02_summaries/bert.txt,0.011022,0.153015,0.382726,0.085899,0.138609,7.421652
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/47_fauna_all_three_table_rep2/02_summaries/t5.txt,0.000001,0.032992,0.110923,0.018951,0.061549,28.927477
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,Yes,Yes,table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/47_fauna_all_three_table_rep2/02_summaries/longformer_ext.txt,0.000192,0.059336,0.177537,0.034384,0.087814,7.669773
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,Yes,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/48_fauna_all_three_plot_plus_table_rep2/02_summaries/none.txt,0.042365,0.285055,0.563016,0.168636,0.240091,29.097593
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,Yes,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/48_fauna_all_three_plot_plus_table_rep2/02_summaries/bart.txt,0.000031,0.049359,0.145660,0.047920,0.083804,18.231421
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,Yes,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/48_fauna_all_three_plot_plus_table_rep2/02_summaries/bert.txt,0.011162,0.148844,0.385588,0.095776,0.144125,9.600381
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,Yes,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/48_fauna_all_three_plot_plus_table_rep2/02_summaries/t5.txt,0.000003,0.036384,0.114888,0.031973,0.068661,29.147411
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,Yes,Yes,Yes,plot+table,2,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/48_fauna_all_three_plot_plus_table_rep2/02_summaries/longformer_ext.txt,0.001196,0.079885,0.239805,0.059074,0.105904,18.531250
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,No,No,No,plot,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/49_fauna_none_plot_rep3/02_summaries/none.txt,0.055310,0.249347,0.623371,0.232994,0.293974,41.681692
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,No,No,No,plot,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/49_fauna_none_plot_rep3/02_summaries/bart.txt,0.000000,0.024884,0.082927,0.029289,0.054355,16.900000
fauna,gpt5.2_long,bert,qwen/qwen3.5-27b,No,No,No,plot,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/49_fauna_none_plot_rep3/02_summaries/bert.txt,0.006551,0.104586,0.313224,0.127862,0.175929,31.189583
fauna,gpt5.2_long,t5,qwen/qwen3.5-27b,No,No,No,plot,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/49_fauna_none_plot_rep3/02_summaries/t5.txt,0.000000,0.025572,0.085077,0.030705,0.055788,26.345625
fauna,gpt5.2_long,longformer_ext,qwen/qwen3.5-27b,No,No,No,plot,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/49_fauna_none_plot_rep3/02_summaries/longformer_ext.txt,0.000356,0.060054,0.185138,0.060256,0.096733,6.757398
fauna,gpt5.2_long,none,qwen/qwen3.5-27b,No,No,No,table,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/50_fauna_none_table_rep3/02_summaries/none.txt,0.037663,0.260164,0.507555,0.168698,0.218034,33.704931
fauna,gpt5.2_long,bart,qwen/qwen3.5-27b,No,No,No,table,3,results/qwen3.5-27b_openrouter_all_abms_chain/05_summarizer_smoke_latest/runs/run_20260312_153523_845549/bundles/50_fauna_none_table_rep3/02_summaries/bart.txt,0.000007,0.037507,0.121376,0.042510,0.069454,25.758784
